signal_type,cik,ticker,company,filed_date,first_trade_date,entry_date,resolved_ticker,has_prices,notes,ret_1m,ret_3m,ret_6m,ret_12m,ret_18m,ret_24m,excess_SPY_1m,excess_SPY_3m,excess_SPY_6m,excess_SPY_12m,excess_SPY_18m,excess_SPY_24m,excess_IWM_1m,excess_IWM_3m,excess_IWM_6m,excess_IWM_12m,excess_IWM_18m,excess_IWM_24m,newco_start_mcap,size_bucket
spinoff,1780097,,"Baudax Bio, Inc.  (BXRXQ)  (CIK 0001780097)",2019-11-08,,,False,False,unresolved ticker,,,,,,,,,,,,,,,,,,,,unknown
spinoff,1707656,,FISHER LORNA  (CIK 0001707656),2019-10-24,,,False,False,unresolved ticker,,,,,,,,,,,,,,,,,,,,unknown
spinoff,1784884,,JONES MICHAEL LAVERNE  (CIK 0001784884),2019-09-20,,,False,False,unresolved ticker,,,,,,,,,,,,,,,,,,,,unknown
spinoff,1768267,CRNC,Cerence Inc.  (CRNC)  (CIK 0001768267),2019-09-04,2019-09-16,2019-10-15,True,True,,-0.0495297787648955,0.3492163457746875,0.2062695925514626,2.470219381568208,5.2376174955172825,4.803761805755732,-0.0837241149907691,0.2457514951589812,0.2623407722637535,2.2835951744568384,4.803794377246043,4.27334544476957,-0.0941828556038942,0.2396054593390115,0.4281957046948662,2.390387487372121,4.724184770629316,4.27520764683126,1147961091.0,small ($500M-$2B)
spinoff,1766400,PNTG,"Pennant Group, Inc.  (PNTG)  (CIK 0001766400)",2019-09-03,2019-10-01,2019-10-30,True,True,,0.2544188527364426,0.4140331821450511,0.0096411518179013,1.1237279787815382,1.1687199524909802,0.3695768393322869,0.2209799594837043,0.3509972382587492,0.0697732324671362,1.01778585015644,0.7565198871490921,-0.1913011782199873,0.2196206973222454,0.38339949661778,0.2031117596723685,1.116642643031209,0.6943693251690135,-0.1249620041614856,523723112.3558121,small ($500M-$2B)
spinoff,1729149,VMD,"VIEMED HEALTHCARE, INC.  (VMD)  (CIK 0001729149)",2019-08-01,2019-08-09,2019-09-09,True,True,,0.1390624770661819,-0.0031249969732016,-0.4296874935971574,0.5031249597202994,0.5546874470310295,-0.0078125296859066,0.1670222357976499,-0.0639031684840514,-0.4061343948033191,0.3634146881711013,0.2111328061662396,-0.5730754821774591,0.1715500402885179,-0.0787112007035244,-0.32098787060833,0.5023056791350085,0.0266928644487489,-0.5187138257779547,270990468.88371325,nano (<$500M)
spinoff,1766927,,Mallinckrodt Inc.  (CIK 0001766927),2019-06-27,,,False,False,unresolved ticker,,,,,,,,,,,,,,,,,,,,unknown
spinoff,1771077,,"Telemynd, Inc.  (CIK 0001771077)",2019-06-14,,,False,False,unresolved ticker,,,,,,,,,,,,,,,,,,,,unknown
spinoff,1745041,,IAA Spinco Inc.  (CIK 0001745041),2019-06-13,,,False,False,unresolved ticker,,,,,,,,,,,,,,,,,,,,unknown
spinoff,1767258,XPEL,"XPEL, Inc.  (XPEL)  (CIK 0001767258)",2019-05-30,2019-07-01,2019-07-30,True,True,,0.5604395225999108,0.690737935832539,1.552590348666031,1.6153846384174455,6.5086346452668336,13.43956122596707,0.5997785581038545,0.6775007086816269,1.4560833438975307,1.5126637288205234,6.217205221819848,12.922732685143895,0.6320313473199354,0.6967599946924254,1.5065335179446728,1.6554440278983789,6.1577800193583885,12.994515800672971,149311023.63566637,nano (<$500M)
spinoff,104918,AVA,AVISTA CORP  (AVA)  (CIK 0000104918),2019-05-07,2019-05-07,2019-06-05,True,True,,0.0496822466537227,0.1430706819785712,0.1212150058382199,-0.0258932543394215,-0.0670231055733997,0.1381404675545199,-0.0102260702041454,0.0988588485330268,0.0168469678034661,-0.148744103326467,-0.4009093225306565,-0.4103132032700878,0.0027926495466377,0.1552472073117707,0.0505301131797284,-0.0027161826791509,-0.311497036097106,-0.4169490284532093,2621301776.796753,mid ($2B-$10B)
spinoff,1755672,CTVA,"Corteva, Inc.  (CTVA)  (CIK 0001755672)",2019-05-06,2019-05-24,2019-06-24,True,True,,0.0110674567981861,0.0357386332011087,0.0157363325676924,-0.0013319183200922,0.4527515946729203,0.6096455911329135,-0.01549560774759,0.0154857947646882,-0.086958401030708,-0.0852413239462072,0.1644022064015919,0.1198753973932889,-0.0229935496452216,0.014499693408732,-0.0834510023126178,0.0447295143936204,0.1412814294451343,0.0684858301762161,17864152830.99766,large (>$10B)
spinoff,1760965,KTB,"Kontoor Brands, Inc.  (KTB)  (CIK 0001760965)",2019-04-30,2019-05-28,2019-06-26,True,True,,0.1218597568394135,0.2942399624621707,0.604019845367096,-0.3222996805144309,0.6670633149433318,1.242502330679367,0.0821309234036926,0.2648930261547904,0.4875534137139277,-0.4015347372272124,0.3656800330590981,0.7221831183897078,0.0794196064841388,0.2687646625532578,0.4907605151122813,-0.2671801309812299,0.3180416196673485,0.6636552247629379,1579001468.1982327,small ($500M-$2B)
spinoff,1757158,,Life Fitness Holdings Inc.  (CIK 0001757158),2019-04-11,,,False,False,unresolved ticker,,,,,,,,,,,,,,,,,,,,unknown
spinoff,1693577,MNSBP,"MainStreet Bancshares, Inc.  (MNSB, MNSBP)  (CIK 0001693577)",2019-03-22,2020-09-16,2020-10-15,True,True,,0.018193340027619,0.0496555949853572,0.092892137721219,,,,-0.0123103709982721,-0.0361040945471557,-0.1109802362979712,,,,-0.0478589240968783,-0.2493163609553541,-0.2763254713667582,,,,,unknown
spinoff,1755237,CYCN,"Cyclerion Therapeutics, Inc.  (CYCN)  (CIK 0001755237)",2019-03-11,2019-03-18,2019-04-16,True,True,,-0.1352145748072647,-0.3004115477363259,-0.4297472279867531,-0.8189300521346426,-0.8030570323459405,-0.8483245249188306,-0.1267364534065347,-0.3315259357093864,-0.4695894716019801,-0.8004671144356886,-1.0369590101967665,-1.3392743731693773,-0.1190918583669046,-0.2822152094706835,-0.397486774992832,-0.5719029239062439,-0.8480530604779779,-1.3129332245260863,1082578500.0,small ($500M-$2B)
spinoff,1761940,,Diamond S Shipping Inc.  (CIK 0001761940),2019-03-11,,,False,False,unresolved ticker,,,,,,,,,,,,,,,,,,,,unknown
spinoff,1751788,DOW,Dow Inc.  (DOW)  (CIK 0001751788),2019-03-08,2019-03-20,2019-04-18,True,True,,-0.1331138804623288,-0.0951846608370111,-0.1462865117492388,-0.420354555981782,-0.0632490625340275,0.215455206298079,-0.1121845932437075,-0.1248219566107377,-0.1880234878162031,-0.4111267465162659,-0.2954761349335336,-0.2580181267471249,-0.1083131637149981,-0.0869750002513048,-0.1384570450227861,-0.2067057891546437,-0.1292754917353141,-0.2178032659971269,24275190561.972603,large (>$10B)
spinoff,1726126,EPSN,Epsilon Energy Ltd.  (EPSN)  (CIK 0001726126),2019-01-30,2019-01-30,2019-02-28,True,True,,0.0189573928133555,-0.0639808173288588,-0.1208529276060424,-0.2938388047338577,-0.2298576465905846,-0.0710897288691825,0.0008571903386043,-0.0696467038314009,-0.167119928348519,-0.3770521057731418,-0.5165810879116728,-0.5221087996879714,0.0398908101250462,-0.0100474223971871,-0.0613336930453249,-0.2397305259384995,-0.2442771994804311,-0.5532610596384051,105522072.73494244,nano (<$500M)
spinoff,1754301,FOX,"Fox Corp  (FOX, FOXA)  (CIK 0001754301)",2019-01-25,2019-03-13,2019-04-11,True,True,,0.0299371912624997,0.0215751404387363,-0.1531139655590205,-0.2878333038819827,-0.1744585362403425,0.0336261910492634,0.0554397892505209,-0.02666133671184,-0.1802364785754078,-0.2638314913732037,-0.4128528086185667,-0.4515824090815616,0.0648172837850697,0.0244371968300718,-0.0999780813072673,-0.0652126428131407,-0.2327873600458976,-0.4120444819730973,7932942296.435211,mid ($2B-$10B)
